day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,year,month,day,week_of_year,sales
1,662,1,1,0,1,0,0,0,2013,4,23,17,6809.060315905791
5,606,1,0,0,1,0,0,0,2013,10,12,41,5705.6898882485075
1,1099,1,1,0,1,0,0,0,2013,12,17,51,11874.439160173864
1,861,1,0,0,1,0,0,0,2015,3,10,11,6689.019425703142
3,686,1,0,0,1,0,0,0,2014,3,27,13,5770.420245821894
0,885,1,1,0,1,0,0,0,2015,3,2,10,9556.02129801054
0,1041,1,1,0,1,0,0,0,2013,9,23,39,10005.055515372158
6,0,0,0,0,1,0,0,0,2014,10,26,43,0.0
0,823,1,1,1,1,0,0,0,2013,8,12,33,8989.162739016114
0,864,1,1,0,1,0,0,0,2015,5,4,19,9403.566922994814
4,569,1,1,0,1,0,0,0,2014,3,7,10,6060.25817190548
3,905,1,0,0,1,0,0,0,2014,1,30,5,7022.662523107517
6,0,0,0,0,1,0,0,0,2013,8,11,32,0.0
2,573,1,1,0,1,0,0,0,2015,6,17,25,6115.569652083063
4,1024,1,1,0,1,0,0,0,2014,6,20,25,9170.714208031584
4,493,1,1,1,1,0,0,0,2014,2,21,8,5293.827129233428
2,605,1,1,0,1,0,0,0,2014,2,5,6,6249.314451905259
6,0,0,0,0,1,0,0,0,2015,6,7,23,0.0
1,853,1,1,0,1,0,0,0,2013,4,9,15,8273.8917466822
1,507,1,1,0,1,0,0,0,2014,4,29,18,5897.109086452297
2,431,1,0,0,1,0,0,0,2013,1,16,3,4083.9041051521426
0,610,1,0,0,1,0,0,0,2013,5,6,19,5345.5022320696735
3,777,1,1,0,1,0,0,0,2013,11,7,45,7578.777655593544
6,0,0,0,0,1,0,0,0,2013,6,30,26,0.0
6,0,0,0,0,1,0,0,0,2013,11,17,46,0.0
3,793,1,0,1,1,0,0,0,2014,8,14,33,6259.173576910706
3,516,1,1,0,1,0,0,0,2014,2,6,6,5538.457064391633
6,0,0,0,0,1,0,0,0,2015,5,24,21,0.0
5,1831,1,0,0,1,0,0,0,2013,3,30,13,12419.83277065415
2,1819,1,1,0,1,0,0,0,2014,12,3,49,14791.573799960692
3,966,1,0,0,1,0,0,0,2015,1,22,4,7337.49716997722
2,642,1,1,0,1,0,0,0,2013,8,28,35,6516.982490293473
1,493,1,0,0,1,0,0,0,2013,7,9,28,4698.202458080055
5,1201,1,0,0,1,0,0,0,2015,1,10,2,9885.20661111424
4,822,1,1,0,1,0,0,0,2013,5,3,18,7932.11609619112
2,539,1,0,0,1,0,0,0,2013,11,13,46,4825.5922311559325
4,1014,1,1,1,1,0,0,0,2014,2,7,6,8865.112956162611
1,578,1,1,0,1,0,0,0,2015,7,28,31,6515.283672411075
4,433,1,0,0,1,0,0,0,2014,2,28,9,4516.185784628183
0,958,1,0,1,1,0,0,0,2014,7,7,28,7434.340532224942
5,801,1,0,0,1,0,0,0,2014,5,3,18,7136.142449593084
0,0,0,0,0,0,1,0,0,2014,6,9,24,0.0
3,868,1,1,0,1,0,0,0,2013,8,29,35,8068.548352562889
2,847,1,1,0,1,0,0,0,2014,1,22,4,7977.46868940797
2,429,1,1,0,1,0,0,0,2013,8,28,35,4784.416715065669
4,627,1,1,0,1,0,0,0,2013,9,27,39,6395.727210655613
0,647,1,1,0,1,0,0,0,2015,3,16,12,7590.120400227503
4,692,1,0,0,1,0,0,0,2013,6,14,24,6246.997552577028
1,539,1,0,1,1,0,0,0,2015,5,26,22,5170.984963857749
2,0,0,1,1,1,0,0,0,2013,8,28,35,0.0
1,824,1,1,0,1,0,0,0,2013,4,30,18,8977.321047202302
2,786,1,1,0,1,0,0,0,2013,2,6,6,7554.5973254279115
1,587,1,1,1,1,0,0,0,2013,10,22,43,6229.8632787174765
3,489,1,1,0,1,0,0,0,2015,6,18,25,5675.5604959345665
0,838,1,1,1,1,0,0,0,2015,3,30,14,9967.309528625094
1,703,1,1,0,1,0,0,0,2015,7,14,29,7487.838687673233
6,0,0,0,0,1,0,0,0,2013,5,12,19,0.0
6,0,0,0,0,1,0,0,0,2015,2,22,8,0.0
0,577,1,1,0,1,0,0,0,2013,6,3,23,6934.864469283484
1,619,1,0,0,1,0,0,0,2014,2,25,9,5253.390609236535
0,1586,1,1,0,1,0,0,0,2013,2,18,8,14443.134979835477
5,621,1,0,0,1,0,0,0,2014,10,4,40,6013.358310294769
3,1381,1,1,1,1,0,0,0,2013,8,29,35,11687.179691971021
3,445,1,0,1,1,0,0,0,2013,9,5,36,4367.333199868886
0,1011,1,1,0,1,0,0,0,2014,10,6,41,10525.387538667414
6,0,0,0,0,1,0,0,0,2015,5,24,21,0.0
0,523,1,1,0,1,0,0,0,2013,2,18,8,6131.873955747865
5,569,1,0,0,1,0,0,0,2014,12,6,49,5737.107321718551
5,614,1,0,0,1,0,0,0,2013,12,14,50,6568.7167687717465
1,918,1,1,1,1,0,0,0,2014,1,7,2,8926.9228997037
3,635,1,0,1,1,0,0,0,2015,5,28,22,5820.903206005974
5,820,1,0,0,1,0,0,0,2014,1,25,4,7143.245283598196
4,545,1,0,0,1,0,0,0,2014,1,17,3,4993.512949471735
6,0,0,0,0,1,0,0,0,2014,10,26,43,0.0
3,0,0,1,1,0,1,0,0,2013,8,15,33,0.0
2,898,1,1,1,1,0,0,0,2013,7,31,31,9240.690583373107
1,738,1,1,0,1,0,0,0,2013,11,19,47,7446.306034862057
2,962,1,1,1,1,0,0,0,2015,7,29,31,8746.794268268595
2,689,1,1,1,1,0,0,0,2013,3,27,13,6810.971622060041
6,0,0,0,0,1,0,0,0,2013,6,9,23,0.0
2,337,1,1,0,1,0,0,0,2014,10,1,40,3997.0656640761576
6,0,0,0,0,1,0,0,0,2015,3,29,13,0.0
5,290,1,0,0,1,0,0,0,2014,11,8,45,2764.7282151428303
5,289,1,0,0,1,0,0,0,2015,1,10,2,2635.9202543872966
3,861,1,1,0,1,0,0,0,2013,10,10,41,7864.190968796571
3,532,1,0,1,1,0,0,0,2013,4,4,14,4768.184944669225
1,762,1,0,0,1,0,0,0,2015,6,23,26,6564.512130440033
2,1035,1,0,0,1,0,0,0,2014,4,9,15,7780.055918202843
1,595,1,1,0,1,0,0,0,2014,5,6,19,6624.433879952881
4,1135,1,1,1,1,0,0,0,2014,9,5,36,9731.323190074017
4,913,1,0,0,1,0,0,0,2013,11,15,46,7467.777682626266
0,1049,1,0,1,1,0,0,0,2013,12,23,52,10937.095409408063
2,615,1,1,1,1,0,0,0,2015,2,18,8,6346.097387915855
2,1233,1,1,1,1,0,0,0,2013,7,31,31,11473.266549021424
0,863,1,1,0,1,0,0,0,2014,7,14,29,9441.2901832715
3,594,1,1,0,1,0,0,0,2015,7,30,31,6749.6735697991235
4,717,1,0,1,1,0,0,0,2015,7,24,30,6508.00316137449
3,638,1,1,0,1,0,0,0,2014,1,23,4,6360.453385315058
0,515,1,0,0,1,0,0,0,2015,6,8,24,4945.730801935523
2,753,1,0,1,1,0,0,0,2013,2,13,7,6042.011910256735
3,743,1,1,0,1,0,0,0,2013,6,20,25,7192.629666461748
1,621,1,1,0,1,0,0,0,2013,2,19,8,6624.446889500641
6,0,0,0,0,1,0,0,0,2014,9,21,38,0.0
5,354,1,0,0,1,0,0,0,2013,8,24,34,3237.8945801804457
6,0,0,0,0,1,0,0,0,2015,6,7,23,0.0
5,861,1,0,0,1,0,0,0,2015,4,18,16,7820.146946041225
6,0,0,0,0,1,0,0,0,2014,6,29,26,0.0
5,687,1,0,0,1,0,0,0,2013,11,9,45,6364.557225454016
6,0,0,0,0,1,0,0,0,2014,8,3,31,0.0
4,425,1,0,0,1,0,0,0,2015,3,13,11,4326.577748487644
2,787,1,0,0,1,0,0,0,2013,11,27,48,6710.142956180767
6,0,0,0,0,1,0,0,0,2014,10,12,41,0.0
6,0,0,0,0,1,0,0,0,2013,4,14,15,0.0
6,0,0,0,0,1,0,0,0,2014,1,12,2,0.0
6,0,0,0,0,1,0,0,0,2013,9,8,36,0.0
5,688,1,0,0,1,0,0,0,2015,4,4,14,6739.105373562787
5,686,1,0,0,1,0,0,0,2014,5,3,18,6607.334880271654
4,534,1,0,1,1,0,0,0,2013,12,27,52,5187.304289654588
2,1681,1,0,0,1,0,0,0,2014,12,10,50,11921.347827080872
5,753,1,0,0,1,0,0,0,2014,3,22,12,6525.50211195459
1,1806,1,1,0,1,0,0,0,2013,2,5,6,14186.697037771284
6,0,0,0,0,1,0,0,0,2014,6,15,24,0.0
4,637,1,1,0,1,0,0,0,2015,3,20,12,6453.256189913939
6,0,0,0,0,1,0,0,0,2013,9,22,38,0.0
0,590,1,1,0,1,0,0,0,2015,4,13,16,7169.662574338319
5,352,1,0,0,1,0,0,0,2013,8,10,32,3222.911285089229
6,0,0,0,0,1,0,0,0,2014,6,8,23,0.0
3,0,0,0,0,0,1,0,0,2013,10,3,40,0.0
0,0,0,0,0,0,1,0,0,2015,5,25,22,0.0
0,845,1,1,0,1,0,0,0,2014,3,17,12,9247.427129449157
0,1097,1,1,0,1,0,0,0,2014,5,5,19,11038.118075502553
2,417,1,0,1,1,0,0,0,2015,7,22,30,3775.5476392272276
3,665,1,0,1,1,0,0,0,2013,8,22,34,5598.117845648452
4,777,1,1,0,1,0,0,0,2013,4,26,17,7437.468716257479
5,415,1,0,0,1,0,0,0,2013,8,31,35,3972.760413529661
5,1706,1,0,0,1,0,0,0,2013,8,17,33,11444.711300810079
1,411,1,1,0,1,0,0,0,2013,11,5,45,4953.995485248184
1,676,1,0,1,1,0,0,0,2013,8,20,34,5678.31636854032
6,0,0,0,0,1,0,0,0,2014,7,27,30,0.0
0,641,1,1,1,1,0,0,0,2014,4,14,16,7501.665211387822
4,653,1,0,0,1,0,0,0,2015,6,26,26,5877.4808678863
5,438,1,0,0,1,0,0,0,2015,4,25,17,4366.152033002186
3,688,1,1,0,1,0,0,0,2014,6,19,25,6791.921801060756
1,344,1,0,1,1,0,0,0,2014,8,12,33,3456.562598441959
6,0,0,0,0,1,0,0,0,2013,12,8,49,0.0
4,922,1,1,0,1,0,0,0,2015,2,6,6,8314.169046717367
1,660,1,0,0,1,0,0,0,2014,6,10,24,5537.747210468606
5,831,1,0,0,1,0,0,0,2015,2,14,7,7363.9432654574875
5,307,1,0,0,1,0,0,0,2013,9,7,36,2802.5195033642735
0,932,1,1,0,1,0,0,0,2014,10,20,43,9670.890642538428
0,560,1,0,0,1,0,0,0,2013,11,25,48,5427.482377144098
1,691,1,1,0,1,0,0,0,2014,6,3,23,7400.988595443283
0,431,1,0,1,1,0,0,0,2014,12,29,1,4421.681940742724
4,1510,1,0,0,1,0,0,0,2013,12,13,50,11258.981166464457
0,1046,1,1,0,1,0,0,0,2013,1,7,2,10713.887396933103
1,721,1,1,1,1,0,0,0,2013,7,30,31,7706.19914328396
3,678,1,1,1,1,0,0,0,2013,8,29,35,6880.01567035733
0,431,1,0,0,1,0,0,0,2015,2,9,7,4341.417680171793
3,560,1,0,0,1,0,0,0,2014,2,13,7,4947.562316190053
4,646,1,0,0,1,0,0,0,2015,2,13,7,5856.877343854165
4,493,1,1,1,1,0,0,0,2014,5,2,18,5419.970124623297
5,257,1,0,0,1,0,0,0,2015,6,20,25,2435.8443648283246
4,796,1,0,0,1,0,0,0,2014,2,14,7,6673.261073047163
3,293,1,1,0,1,0,0,0,2014,10,9,41,3571.9555072338194
2,837,1,0,0,1,0,0,0,2013,8,7,32,6608.819419320568
1,829,1,1,1,1,0,0,0,2013,5,28,22,8071.164896426938
0,803,1,1,0,1,0,0,0,2014,2,3,6,8933.650296200241
1,438,1,0,0,1,0,0,0,2015,6,9,24,4514.237442777349
3,502,1,1,0,1,0,0,0,2015,1,15,3,5673.231387568301
4,640,1,0,0,1,0,0,0,2014,11,21,47,5784.59455628587
2,614,1,1,0,1,0,0,0,2015,5,20,21,6263.0057770007725
3,582,1,0,0,1,0,0,0,2013,11,14,46,5141.413879046954
4,794,1,0,0,1,0,0,0,2013,6,28,26,7016.790005920467
3,522,1,1,0,1,0,0,0,2015,5,7,19,5848.698236118062
1,916,1,0,1,1,0,0,0,2013,4,2,14,7223.382677710237
0,520,1,0,0,1,0,0,0,2014,10,27,44,4669.689661123736
1,813,1,1,1,1,0,0,0,2014,7,29,31,8322.503928849223
2,1234,1,1,0,1,0,0,0,2015,4,29,18,10592.768201259732
4,1228,1,1,0,1,0,0,0,2014,6,6,23,10270.067443693602
2,411,1,0,0,1,0,0,0,2014,12,10,50,4442.188147665084
3,675,1,1,0,1,0,0,0,2013,11,21,47,6637.966974140261
1,824,1,1,0,1,0,0,0,2015,5,5,19,8590.855434772056
4,585,1,0,0,1,0,0,0,2015,6,26,26,5374.447209606027
1,1092,1,0,0,1,0,0,0,2014,3,11,11,8123.690098019661
6,0,0,0,0,1,0,0,0,2015,3,8,10,0.0
0,620,1,0,0,1,0,0,0,2013,7,8,28,5365.407999327202
4,823,1,0,0,1,0,0,0,2013,3,15,11,7026.475203275399
0,582,1,1,0,1,0,0,0,2014,12,15,51,8783.800921915645
4,700,1,0,0,1,0,0,0,2014,4,11,15,6282.936176934414
1,418,1,0,0,1,0,0,0,2014,6,24,26,4041.4068053732194
0,1339,1,1,0,1,0,0,0,2013,12,2,49,13255.697245800973
5,429,1,0,0,1,0,0,0,2013,11,9,45,4102.1201096567775
1,571,1,1,0,1,0,0,0,2014,1,21,4,6317.802617733806
1,2045,1,1,0,1,0,0,0,2014,10,7,41,16891.86857950267
4,810,1,1,0,1,0,0,0,2015,5,8,19,8160.104034474569
3,590,1,0,0,1,0,0,0,2015,7,23,30,5436.853879970186
2,0,0,0,1,0,1,0,0,2014,1,1,1,0.0
4,1138,1,1,1,1,0,0,0,2013,8,2,31,10163.429562792113
2,589,1,1,1,1,0,0,0,2014,8,20,34,6079.203349112064
4,1038,1,1,0,1,0,0,0,2013,5,31,22,10694.870240777986
5,432,1,0,0,1,0,0,0,2013,6,1,22,4219.460294980677
1,592,1,0,0,1,0,0,0,2013,12,10,50,5545.662537825772
0,787,1,1,0,1,0,0,0,2013,5,27,22,8453.004491022677
5,0,0,0,0,0,1,0,0,2014,11,1,44,0.0
4,857,1,1,0,1,0,0,0,2014,12,5,49,9458.570940860944
2,618,1,0,0,1,0,0,0,2015,6,10,24,5755.242504387754
4,774,1,1,0,1,0,0,0,2014,1,24,4,7492.497195671771
2,670,1,1,0,1,0,0,0,2013,4,10,15,6718.720245697431
0,0,0,0,1,0,0,1,0,2015,4,6,15,0.0
4,684,1,1,0,1,0,0,0,2014,3,21,12,6765.003317432182
5,320,1,0,0,1,0,0,0,2015,4,25,17,2991.401747406517
6,0,0,0,0,1,0,0,0,2014,5,18,20,0.0
6,0,0,0,0,1,0,0,0,2014,3,9,10,0.0
5,789,1,0,0,1,0,0,0,2013,6,8,23,6771.793176060679
5,486,1,0,0,1,0,0,0,2014,6,21,25,4679.9663019869495
3,862,1,1,1,1,0,0,0,2014,10,9,41,7871.083696863083
5,597,1,0,0,1,0,0,0,2014,1,18,3,5659.262052555466
4,557,1,1,0,1,0,0,0,2015,3,6,10,6035.49864590287
3,432,1,0,0,1,0,0,0,2014,6,26,26,4145.817543185643
4,0,0,0,1,0,1,0,0,2014,10,31,44,0.0
5,263,1,0,0,1,0,0,0,2013,1,26,4,2409.6214955313735
4,501,1,0,1,1,0,0,0,2013,5,24,21,4771.7531732625075
6,0,0,0,0,1,0,0,0,2014,7,6,27,0.0
2,0,0,0,1,0,0,0,1,2013,12,25,52,0.0
1,777,1,1,0,1,0,0,0,2015,3,17,12,7932.93585438186
0,1573,1,1,0,1,0,0,0,2015,5,18,21,14245.084510102899
4,788,1,0,1,1,0,0,0,2015,5,15,20,7040.243767344947
2,537,1,0,0,1,0,0,0,2013,4,3,14,4775.960492272233
0,823,1,0,0,1,0,0,0,2013,8,5,32,6661.869528082381
3,503,1,1,0,1,0,0,0,2013,3,21,12,5367.25388281626
4,965,1,0,0,1,0,0,0,2014,5,30,22,9138.305664866995
0,1155,1,0,1,1,0,0,0,2013,12,30,1,10486.216914896022
3,898,1,0,0,1,0,0,0,2014,9,11,37,6956.884490682917
3,1204,1,0,0,1,0,0,0,2013,9,5,36,8827.687734590821
5,251,1,0,0,1,0,0,0,2013,4,6,14,2242.8524200883126
2,909,1,1,0,1,0,0,0,2014,9,3,36,8598.99748411812
4,467,1,0,0,1,0,0,0,2014,7,11,28,4452.942568939072
5,498,1,0,0,1,0,0,0,2013,5,18,20,4857.464516289514
5,1180,1,0,0,1,0,0,0,2013,12,21,51,11255.16432262306
6,0,0,0,0,1,0,0,0,2015,7,19,29,0.0
4,750,1,1,0,1,0,0,0,2014,6,6,23,7386.567695650826
2,920,1,1,0,1,0,0,0,2013,12,4,49,9702.208338388926
6,0,0,0,0,1,0,0,0,2013,1,13,2,0.0
2,1417,1,1,0,1,0,0,0,2014,11,26,48,12481.679453540753
5,345,1,0,0,1,0,0,0,2013,3,2,9,3323.6090747210465
4,882,1,0,0,1,0,0,0,2014,9,12,37,7165.893174535444
2,550,1,1,0,1,0,0,0,2013,7,3,27,5903.086669427975
2,617,1,0,0,1,0,0,0,2013,3,13,11,5243.2417458343025
5,313,1,0,0,1,0,0,0,2015,1,17,3,2959.3831433811156
0,974,1,0,0,1,0,0,0,2014,1,27,5,7249.855520098678
5,909,1,0,0,1,0,0,0,2013,8,31,35,7835.672655752562
2,266,1,0,0,1,0,0,0,2013,2,27,9,2617.152495771034
5,530,1,0,0,1,0,0,0,2013,9,21,38,5186.186278326027
0,1258,1,0,1,1,0,0,0,2015,5,11,20,9454.685002030574
0,764,1,0,0,1,0,0,0,2014,2,24,9,6067.587216003367
3,0,0,0,0,0,1,0,0,2013,5,9,19,0.0
1,402,1,0,0,1,0,0,0,2015,7,7,28,4236.721597215676
2,274,1,1,0,1,0,0,0,2013,3,20,12,3339.540637189939
5,642,1,0,0,1,0,0,0,2014,3,22,12,6002.120049095704
4,727,1,1,0,1,0,0,0,2015,6,5,23,7526.943120217538
6,0,0,0,0,1,0,0,0,2013,2,10,6,0.0
4,595,1,1,0,1,0,0,0,2014,7,4,27,6219.80779838702
5,581,1,0,0,1,0,0,0,2013,7,27,30,5615.749511285952
3,797,1,1,0,1,0,0,0,2014,1,23,4,7624.787967145992
4,807,1,0,0,1,0,0,0,2013,2,15,7,6788.137444853517
0,950,1,1,0,1,0,0,0,2013,2,18,8,9975.83348606213
1,615,1,1,0,1,0,0,0,2015,2,17,8,6714.137576529769
0,904,1,1,0,1,0,0,0,2014,5,5,19,9747.45815401531
0,946,1,0,0,1,0,0,0,2014,2,10,7,7217.399652769064
0,783,1,0,0,1,0,0,0,2014,7,7,28,6401.447352914654
5,621,1,0,0,1,0,0,0,2015,3,7,10,6214.965404877006
4,943,1,0,0,1,0,0,0,2013,6,14,24,7519.540650828505
3,807,1,1,0,1,0,0,0,2013,3,7,10,7705.904232678354
1,1077,1,1,0,1,0,0,0,2014,11,25,48,9758.59254167381
4,502,1,1,0,1,0,0,0,2014,2,21,8,5365.243332360134
5,257,1,0,0,1,0,0,0,2014,1,11,2,2416.5446002691697
4,693,1,1,0,1,0,0,0,2013,11,8,45,6842.633741967156
2,1138,1,1,0,1,0,0,0,2013,6,5,23,9800.62921745657
0,1057,1,1,0,1,0,0,0,2013,7,1,27,10779.115427349943
3,1877,1,1,0,1,0,0,0,2014,7,3,27,14367.363901044306
3,808,1,1,0,1,0,0,0,2013,10,10,41,7743.403941066021
5,482,1,0,0,1,0,0,0,2015,6,6,23,4755.170738818443
1,519,1,1,0,1,0,0,0,2015,1,27,5,5940.226823214998
6,0,0,0,0,1,0,0,0,2015,3,8,10,0.0
1,670,1,0,0,1,0,0,0,2013,2,12,7,5518.13677113791
2,698,1,1,1,1,0,0,0,2015,7,1,27,7453.179635922442
6,0,0,0,0,1,0,0,0,2014,11,9,45,0.0
2,603,1,1,0,1,0,0,0,2015,1,28,5,6619.169228681525
1,1343,1,1,0,1,0,0,0,2014,4,1,14,11531.146455960046
3,512,1,0,0,1,0,0,0,2013,11,28,48,4912.363064771594
0,425,1,0,1,1,0,0,0,2014,10,13,42,4172.874573060503
4,583,1,1,0,1,0,0,0,2015,5,8,19,6131.382669184225
1,342,1,0,0,1,0,0,0,2013,2,12,7,3406.7368227605143
5,456,1,0,0,1,0,0,0,2015,3,28,13,4987.097272753224
2,673,1,1,0,1,0,0,0,2013,6,5,23,6804.166869759681
3,1106,1,0,0,1,0,0,0,2013,5,23,21,8308.415481889962
1,1058,1,1,0,1,0,0,0,2014,2,4,6,9493.62178873889
3,786,1,1,0,1,0,0,0,2013,9,26,39,7460.881623355489
2,560,1,0,0,1,0,0,0,2014,9,24,39,4950.7074361183495
0,921,1,1,0,1,0,0,0,2015,6,15,25,10088.797955408541
1,1101,1,1,0,1,0,0,0,2013,12,17,51,12125.459518523856
0,1199,1,1,0,1,0,0,0,2014,6,30,27,13524.442993643634
0,1015,1,0,0,1,0,0,0,2013,8,5,32,7767.424570831789
4,483,1,1,0,1,0,0,0,2014,5,9,19,5271.472470439138
6,0,0,0,0,1,0,0,0,2015,7,19,29,0.0
4,614,1,1,0,1,0,0,0,2013,11,22,47,6121.716039823643
5,1380,1,0,0,1,0,0,0,2015,5,30,22,10960.544117307076
0,766,1,0,0,1,0,0,0,2013,7,8,28,6219.245404053646
1,558,1,0,0,1,0,0,0,2013,8,20,34,4874.453585455735
6,0,0,0,0,1,0,0,0,2014,9,7,36,0.0
1,477,1,0,0,1,0,0,0,2014,12,9,50,4900.748662169558
0,695,1,0,0,1,0,0,0,2013,9,30,40,6201.297626413643
6,0,0,0,0,1,0,0,0,2015,3,29,13,0.0
3,1106,1,1,0,1,0,0,0,2014,6,19,25,9488.654768581122
5,367,1,0,0,1,0,0,0,2013,6,15,24,3410.3989134303015
2,592,1,1,0,1,0,0,0,2014,9,17,38,6217.759186792295
2,528,1,1,0,1,0,0,0,2015,1,28,5,5824.475824818208
0,677,1,1,1,1,0,0,0,2014,8,4,32,7697.421922423136
5,782,1,0,0,1,0,0,0,2015,2,28,9,7314.968700854528
1,521,1,1,0,1,0,0,0,2013,2,19,8,5856.887176280713
5,811,1,0,0,1,0,0,0,2015,5,16,20,7316.027409152397
5,1081,1,0,0,1,0,0,0,2015,1,10,2,8955.41885617581
3,936,1,0,1,1,0,0,0,2014,7,24,30,7264.718771288866
2,566,1,1,0,1,0,0,0,2014,9,3,36,6093.23578479674
6,0,0,0,1,1,0,0,0,2014,8,17,33,0.0
0,1311,1,0,0,1,0,0,0,2013,11,25,48,9720.427037194802
0,431,1,1,1,1,0,0,0,2013,8,26,35,5172.30814519502
1,1627,1,1,1,1,0,0,0,2014,8,5,32,13106.576434400025
4,1197,1,1,1,1,0,0,0,2014,6,20,25,10119.254883226531
1,325,1,0,1,1,0,0,0,2014,8,12,33,3344.1983608070746
3,1239,1,1,0,1,0,0,0,2014,12,18,51,12222.067319444914
0,1936,1,1,0,1,0,0,0,2013,4,8,15,16314.359853012984
5,399,1,0,0,1,0,0,0,2015,2,7,6,3964.879125719058
3,984,1,1,0,0,1,0,0,2015,6,4,23,8793.197714769678
2,431,1,0,0,1,0,0,0,2015,3,11,11,4329.76346095217
2,1001,1,0,1,1,0,0,0,2013,1,2,1,7631.23507161229
1,542,1,0,0,1,0,0,0,2015,1,20,4,4866.101991657218
6,0,0,0,0,1,0,0,0,2015,2,22,8,0.0
4,921,1,1,1,1,0,0,0,2013,8,16,33,8295.63824232153
6,0,0,0,0,1,0,0,0,2013,2,17,7,0.0
0,868,1,1,0,1,0,0,0,2015,1,26,5,9274.159652089049
6,0,0,0,0,1,0,0,0,2015,3,1,9,0.0
3,439,1,0,1,1,0,0,0,2013,7,25,30,4273.250625329951
2,693,1,1,0,1,0,0,0,2014,2,5,6,6981.864876225952
6,0,0,0,0,1,0,0,0,2013,12,29,52,0.0
4,642,1,1,0,1,0,0,0,2014,7,4,27,6435.418189479676
0,786,1,1,0,1,0,0,0,2015,5,4,19,8835.079324922159
1,459,1,1,0,1,0,0,0,2014,6,3,23,5460.097266450442
3,571,1,1,1,1,0,0,0,2013,8,29,35,6431.537829361873
2,820,1,1,0,1,0,0,0,2015,5,6,19,8274.95671697668
3,634,1,1,1,1,0,0,0,2014,7,17,29,6373.86357078556
2,756,1,1,0,1,0,0,0,2013,4,24,17,7272.817007968656
6,0,0,0,0,1,0,0,0,2013,9,8,36,0.0
0,801,1,1,0,1,0,0,0,2013,11,18,47,8915.525203799118
1,786,1,1,0,1,0,0,0,2015,5,5,19,8022.987769716439
1,521,1,0,0,1,0,0,0,2015,6,9,24,5034.3030095243
6,0,0,0,0,1,0,0,0,2013,1,27,4,0.0
4,676,1,1,0,1,0,0,0,2013,10,11,41,6662.600366473026
2,664,1,1,0,1,0,0,0,2015,6,3,23,6968.771494705904
0,572,1,0,0,1,0,0,0,2014,5,12,20,5008.372065287744
1,364,1,1,0,1,0,0,0,2013,12,3,49,4576.882380709527
0,1027,1,1,0,1,0,0,0,2013,7,1,27,10492.76719839156
1,1075,1,1,1,1,0,0,0,2014,8,19,34,9662.768666597516
4,370,1,0,1,1,0,0,0,2013,1,4,1,3829.9847888124987
0,276,1,0,0,1,0,0,0,2015,6,8,24,3118.7586522035326
5,683,1,0,0,1,0,0,0,2013,8,3,31,6490.535656537779
5,731,1,0,0,1,0,0,0,2013,8,31,35,6722.363716863562
0,1007,1,1,1,1,0,0,0,2015,3,30,14,12520.766334934051
3,946,1,1,0,1,0,0,0,2013,4,25,17,8328.003047651815
2,748,1,1,0,1,0,0,0,2014,5,7,19,7359.938259533175
4,0,0,1,0,0,1,0,0,2014,10,3,40,0.0
3,0,0,1,1,0,1,0,0,2015,6,4,23,0.0
4,1429,1,1,0,1,0,0,0,2013,5,31,22,12837.47867078935
1,881,1,1,0,1,0,0,0,2015,2,3,6,8771.05767454282
1,780,1,1,0,1,0,0,0,2013,9,24,39,7568.637150362645
5,1103,1,0,0,1,0,0,0,2014,4,12,15,8801.503847686003
2,2176,1,1,0,1,0,0,0,2013,1,9,2,15552.009297064664
1,893,1,1,0,1,0,0,0,2013,3,5,10,8728.776239527027
0,1070,1,1,0,1,0,0,0,2015,4,27,18,10890.758076108043
0,1630,1,1,0,1,0,0,0,2013,2,18,8,14714.121491726131
6,0,0,0,1,1,0,0,0,2014,4,20,16,0.0
1,281,1,0,0,1,0,0,0,2015,3,24,13,2977.8184541086143
4,887,1,1,0,1,0,0,0,2014,9,5,36,8006.326579340408
0,726,1,1,0,1,0,0,0,2014,9,15,38,8101.588468185572
4,936,1,0,0,1,0,0,0,2014,4,11,15,7557.090540374629
4,1064,1,1,0,1,0,0,0,2015,4,17,16,9245.511107860611
1,489,1,1,0,1,0,0,0,2015,7,14,29,6015.977798833928
1,603,1,1,0,1,0,0,0,2014,12,16,51,7580.9651540269015
5,886,1,0,0,1,0,0,0,2015,6,13,24,7836.639041794169
2,853,1,1,1,1,0,0,0,2013,8,14,33,7945.1176287713115
4,886,1,1,1,1,0,0,0,2013,10,11,41,7953.19310703006
3,827,1,0,0,1,0,0,0,2013,12,12,50,7306.814314505277
3,1058,1,1,0,1,0,0,0,2013,12,5,49,10443.802880843725
1,586,1,1,0,1,0,0,0,2014,9,2,36,6477.037548890745
4,850,1,1,0,1,0,0,0,2013,5,31,22,8940.366803918721
4,695,1,0,1,1,0,0,0,2015,4,10,15,6431.306316394088
4,810,1,1,1,1,0,0,0,2013,10,25,43,7773.51943825329
3,1343,1,1,0,1,0,0,0,2015,4,30,18,12182.548446048486
5,490,1,0,0,1,0,0,0,2013,6,15,24,4792.9658356386
5,807,1,0,0,1,0,0,0,2015,1,31,5,7903.940920093413
6,0,0,0,0,1,0,0,0,2014,7,20,29,0.0
